station_id,lat,lon
SK-ECCC020,50.16719818,-104.9186096
SK-ECCC021,51.71307373,-102.508728
SK-ECCC022,50.04712677,-104.7438889
SK-ECCC023,49.61144638,-105.892952
SK-ECCC024,49.72558975,-105.9474792
SK-ECCC025,49.40764999,-105.0776672
SK-ECCC026,49.75727463,-108.866684
SK-ECCC027,49.20543289,-106.2092209
SK-ECCC028,50.47000122,-105.7799988
SK-ECCC029,49.43673325,-104.5928192
SK-ECCC030,50.63000107,-106.6299973
SK-ECCC032,49.63940048,-109.0870667
SK-ECCC033,50.77999878,-106.1699982
SK-ECCC034,50.45999908,-109.4700012
SK-ECCC035,51.86000061,-105.1699982
SK-ECCC037,49.49642181,-103.5111771
SK-ECCC036,50.90999985,-102.2399979
SK-ECCC038,50.86531067,-101.7891464
SK-ECCC039,49.70000076,-106.8399963
SK-ECCC040,49.23301697,-104.5967636
SK-ECCC041,50.4847374,-106.0746231
SK-ECCC042,50.1046524,-107.3592224
SK-ECCC055,53.6882782,-109.8896408
SK-ECCC043,49.14665604,-103.7863312
SK-ECCC044,51.93613052,-102.6687469
SK-ECCC045,51.76905441,-103.0343399
SK-ECCC046,52.13000107,-106.4700012
SK-ECCC047,50.18999863,-106.5699997
SK-ECCC048,50.86000061,-101.6200027
SK-ECCC049,52.20999908,-106.0899963
SK-ECCC050,50.50999832,-105.5400009
SK-ECCC051,52.11004257,-104.4546432
SK-ECCC053,49.7440033,-107.5608063
SK-ECCC052,49.20000076,-106.4000015
SK-ECCC054,51.31999969,-107.6500015
SK-ECCC056,50.40000153,-105.5599976
ALE-05AA801,49.26666641,-114.3499985
ALE-05AA803,49.73333359,-114.5999985
ALE-05AA809,49.34999847,-114.0166702
ALE-05AA817,50.29999924,-114.0999985
ALE-05AD803,49.03333282,-114.0500031
ALE-05AE814,49.04999924,-113.5999985
ALE-05AH802,49.65000153,-110.3666687
ALE-05AH803,49.63333511,-110.3166656
ALE-05AH804,49.68333435,-110.2666702
ALE-05AH806,49.66666794,-110.3166656
ALE-05AH807,49.61666489,-110.3000031
ALE-05AH808,49.66666794,-110.2333298
ALE-05BA801,51.41666794,-116.1833344
ALE-05BA802,51.43333435,-116.1666641
ALE-05BA806,51.41666794,-116.2333298
ALE-05BA808,51.41666794,-116.2166672
ALE-05BA810,51.46666718,-116.0999985
ALE-05BA812,51.31666565,-116.2166672
ALE-05BA813,51.70899963,-116.4787521
ALE-05BA814,51.68333435,-116.3833313
ALE-05BB803,51.08333206,-115.7833328
ALE-05BC801,50.84999847,-115.3666687
ALE-05BD801,51.45000076,-115.75
ALE-05BF821,50.79999924,-115.3166656
ALE-05BF824,50.63333511,-115.2833328
ALE-05BJ805,50.70000076,-114.9833298
ALE-05BL802,50.59999847,-114.9833298
ALE-05BL804,50.20000076,-114.5500031
ALE-05BL805,50.20000076,-114.5500031
ALE-05BL806,50.51666641,-114.8333359
ALE-05BL811,50.16666794,-114.7166672
ALE-05BL812,50.48333359,-114.9166641
ALE-05CA803,51.90000153,-115
ALE-05CA805,51.53333282,-116.0500031
ALE-05CA806,51.68333435,-115.9833298
ALE-05CA807,51.63333511,-115.75
ALE-05CB801,51.78333282,-114.5166702
ALE-05CC801,52.48333359,-114.0666656
ALE-05CC802,52.08333206,-114.1666641
ALE-05CC803,52.81666565,-114.3833313
ALE-05CD803,52.58333206,-113.4166641
ALE-05CE801,52.01666641,-113.5833359
ALE-05CE802,52,-113.6999969
ALE-05DA804,52.20000076,-117.0833359
ALE-05DA805,51.83333206,-116.9499969
ALE-05DA806,52.04999924,-117.25
ALE-05DB802,51.90000153,-115.4333344
ALE-05DC801,52.45000076,-116.0999985
ALE-05DC802,52.41666794,-115.0333328
ALE-05DD801,52.95000076,-115.6833344
ALE-05DD802,52.75,-116.5500031
ALE-05DD803,52.34999847,-116.8000031
ALE-05DD804,52.66666794,-117.2166672
ALE-05DD805,52.58333206,-117.3000031
ALE-05DF801,53.26666641,-113.5500031
ALE-05EA802,53.84999847,-113.4833298
ALE-05EA803,53.71666718,-114.1666641
ALE-05EB802,53.58333206,-112.8333359
ALE-05EC801,54.11666489,-112.0833359
ALE-05EC802,54.18333435,-112.8333359
ALE-05ED801,53.56666565,-110.8666687
ALE-05ED802,53.98333359,-111.0166702
ALE-05EE801,53.71666718,-111.7166672
ALE-05EE802,53.28333282,-112.0666656
ALE-05FA801,52.98333359,-113.6333313
ALE-05FA803,53.03333282,-113.8499985
ALE-05FB801,52.66666794,-111.5500031
ALE-05FC801,52.31666565,-112.3833313
ALE-05FD801,52.21666718,-111.25
ALE-05FD802,52.71666718,-110.6166687
ALE-05FE801,53.16666794,-111.1999969
ALE-06AC801,54.5,-110.6666641
ALE-07AA802,52.54999924,-117.6500015
ALE-07AA803,52.79999924,-118.0833359
ALE-07AC801,53.53333282,-117.9499969
ALE-07AD801,53.56666565,-117.2166672
ALE-07AG802,53.58333206,-116.2333298
ALE-07AG803,54.08333206,-115.5999985
ALE-07BA802,53.5,-115.3499985
ALE-07BB803,54,-114.6666641
ALE-07BB808,54.18333435,-114.8000031
ALE-07BB809,53.86666489,-115.3166656
ALE-07BB811,53.86666489,-115.3166656
ALE-07BB814,54.04999924,-114.8000031
ALE-07BC801,54,-113.9666672
ALE-07BC802,54.26666641,-114.3499985
ALE-07BC803,54.73333359,-114.0833359
ALE-07BF801,55.40000153,-116.4499969
ALE-07BJ805,55.33333206,-115.4000015
ALE-07BK801,55.16666794,-114.2333298
ALE-07CA801,54.81666565,-112.6833344
ALE-07CA802,54.46666718,-113.1666641
ALE-07CE801,56.61940002,-110.4944
ALE-07FD801,56.51666641,-118.75
ALE-07FD802,56.03333282,-118.4000015
ALE-07FD803,55.70000076,-118.7333298
ALE-07GD801,55.31666565,-119.5666656
ALE-07GE802,55.23333359,-118.5166702
ALE-07GE803,55.41666794,-118.8666687
ALE-07GF807,54.95000076,-117.75
ALE-07GG801,54.73333359,-117.1500015
ALE-07GH801,53.06666565,-117.6833344
ALE-07GJ801,55.76666641,-117.3333359
ALE-07HC801,56.86666489,-117.6333313
ALE-07HF801,58.38333511,-116.0333328
ALE-07HF802,57.63333511,-117.5666656
ALE-07JF801,58.51666641,-117.1833344
ALE-07OA801,58.59999847,-118.4666672
ALE-05AA809P,49.36109924,-114.5158005
ALE-05AA817P,49.78333282,-114.5999985
ALE-05AD803P,49.0272789,-114.0529404
ALE-05BB803P,51.08333206,-115.7833328
ALE-05BF824P,50.63138962,-115.2794418
ALE-05BJ805P,50.70552826,-114.9899445
ALE-05BL811P,50.17388916,-114.7099991
ALE-05BL812P,50.48591614,-114.9130859
ALE-05CA805P,51.54055405,-116.0563889
ALE-05DB802P,51.89419556,-115.3834686
ALE-05DD804P,52.67083359,-117.2255554
ALE-07BB811P,53.86888885,-115.5430527
ALE-07BB814P,54.05888748,-114.7947235
ALE-07CE801P,56.6194458,-110.4944458
BCE-1A01P,52.90621948,-118.5475006
BCE-1A02P,53.30604172,-120.3192596
BCE-1A03P,53.05733871,-121.4918289
BCE-1A05P,53.95082855,-121.4431
BCE-1A12P,56.02119064,-126.2975998
BCE-1A14P,54.10572052,-121
BCE-1A15P,54.3026619,-120.782814
BCE-1A17P,53.78422165,-120.3751984
BCE-1A19P,53.6269455,-121.0169449
BCE-1B01P,53.72861099,-126.4236145
BCE-1B02P,53.59305573,-127.6438904
BCE-1B08P,53.15250015,-126.8811111
BCE-1C05P,50.69855499,-122.6253738
BCE-1C12P,50.79563141,-122.9245453
BCE-1C14P,50.77518845,-122.7888184
BCE-1C18P,50.76255417,-122.207695
BCE-1C20P,52.10689926,-120.8672714
BCE-1C29P,49.8559494,-120.8628922
BCE-1C38P,50.8597908,-123.1836319
BCE-1C40P,51.14752579,-122.7937546
BCE-1C41P,52.83200836,-121.3556366
BCE-1D06P,50.53625107,-122.9299622
BCE-1D08P,49.58190918,-122.3142853
BCE-1D09P,49.23274994,-121.5798798
BCE-1D17P,49.03150177,-121.7120972
BCE-1D18P,49.55500031,-122.7583313
BCE-1D19P,49.66083145,-121.6608353
BCE-1E02P,52.18214035,-119.3227005
BCE-1E08P,52.59591675,-119.7226944
BCE-1E10P,52.20333481,-120.0169449
BCE-1E14P,52.16777802,-119.3038864
BCE-1F03P,50.44961166,-118.6185608
BCE-1F04P,50.65302658,-118.9269028
BCE-1F04P2,50.65302658,-118.9269028
BCE-1F06P,51.4066658,-118.9997253
BCE-2A06P,51.03634262,-118.1516037
BCE-2A18P,51.41128922,-118.3606567
BCE-2A21P,52.22055435,-118.2258301
BCE-2A30P,51.60772324,-117.6108627
BCE-2A31P,51.10902786,-117.2284164
BCE-2A32P,51.69630432,-116.6294098
BCE-2A33P,50.81203461,-116.9397507
BCE-2B06P,50.06855392,-118.35112
BCE-2B08P,50.43417358,-117.7012177
BCE-2B10P,49.86418152,-118.0742264
BCE-2C09Q,49.44722366,-114.9749985
BCE-2C10P,49.25149918,-115.7739029
BCE-2C14P,51.05991745,-116.1371155
BCE-2C21P,49.48825073,-115.0726089
BCE-2D05P,49.61141968,-116.6788025
BCE-2D07AP,50.23872375,-116.971344
BCE-2D08P,50.63959885,-116.9297333
BCE-2D10P,49.61656189,-116.6588974
BCE-2D14P,49.69007874,-117.0865021
BCE-2D15P,49.90375137,-116.9282761
BCE-2D16P,49.99665833,-117.3583755
BCE-2E07P,49.55197144,-118.6772995
BCE-2F01AP,49.74016953,-120.1891022
BCE-2F05P,49.94467163,-118.9496994
BCE-2F08P,49.61634445,-119.4226761
BCE-2F10P,50.37136078,-119.0621109
BCE-2F18P,49.86236191,-119.9821091
BCE-2F19P,50.11632919,-119.2789993
BCE-2G03P,49.0941391,-120.7724991
BCE-3A09P,49.45444489,-123.0319443
BCE-3A19P,49.53583145,-123.0508347
BCE-3A20P,50.13705444,-123.10289
BCE-3A22P,51.2432518,-124.4595795
BCE-3A24P,51.77616882,-124.6218033
BCE-3A25P,50.15430069,-123.4360962
BCE-3A28P,49.5978508,-123.6049881
BCE-3A29P,49.59199905,-123.0444031
BCE-3B17P,49.70413971,-125.6792526
BCE-3B23P,48.96950531,-124.2761841
BCE-3B24P,48.94387436,-124.4521103
BCE-3B25P,48.48600006,-123.4123077
BCE-3B26P,49.20737457,-124.5677795
BCE-3C08P,52.48088837,-126.2478333
BCE-4A02P,55.35300064,-122.6373367
BCE-4A03P,57.3961792,-125.70047
BCE-4A04P,57.40755463,-125.6773376
BCE-4A09P,57.54858398,-126.7483139
BCE-4A12P,55.41635132,-124.7630005
BCE-4A13P,55.12379837,-123.8979263
BCE-4A18P,54.52666855,-121.8041687
BCE-4A20P,54.72528076,-121.2316971
BCE-4A27P,57.62333298,-125.0731659
BCE-4A30P,56.43685913,-125.7416992
BCE-4A31P,56.38586044,-122.8928299
BCE-4A33P,56.78138733,-123.1063919
BCE-4A34P,55.82508469,-122.4362488
BCE-4A35P,55.78552628,-124.7014465
BCE-4A36P,54.60555649,-122.1375809
BCE-4A37P,56.98149872,-123.4041672
BCE-4B15P,54.19683075,-126.3041
BCE-4B16P,55.86165237,-127.6984177
BCE-4B17P,54.64590454,-127.6742706
BCE-4B18P,55.15202713,-128.7110291
BCE-4C01P,57.2637558,-124.1319809
BCE-4D10P,57.23883057,-129.706665
BCE-4D11P,57.57868958,-130.2627411
BCE-1A05,53.95080566,-121.4431381
BCE-1A06A,54.07627869,-121.8655014
BCE-1A10,53.88111115,-122.6777802
BCE-1A11,54.38271332,-121.5780945
BCE-1A12,56.02207565,-126.2956848
BCE-1A15,54.30278015,-120.7825012
BCE-1A16,54.23722076,-125.7455521
BCE-1A23,53.67235947,-124.3419037
BCE-1B01,53.72861099,-126.4236145
BCE-1B02,53.59305573,-127.6608353
BCE-1B05,53.77944565,-125.9997253
BCE-1B06,53.34207916,-125.2724991
BCE-1B07,53.45750046,-126.2880554
BCE-1C01,49.81491852,-120.8749008
BCE-1C05,50.69825363,-122.624855
BCE-1C06,50.90763855,-121.8178024
BCE-1C08,53.01958084,-123.6540985
BCE-1C09A,50.5,-120.9832993
BCE-1C13A,52.34088898,-121.0598984
BCE-1C14,50.77497101,-122.7885208
BCE-1C17,51.90488815,-121.2587967
BCE-1C19,50.43330002,-120.9666977
BCE-1C21,51.70632935,-123.0406036
BCE-1C22,52.12591171,-124.0940475
BCE-1C23,52.74822235,-120.5596237
BCE-1C25,50.45911026,-120.4970016
BCE-1C28,50.37918091,-122.4826202
BCE-1C29,49.85675049,-120.8633194
BCE-1C32,51.09869003,-120.6098862
BCE-1C33A,52.53125,-122.2714996
BCE-1C37,50.79828644,-122.7451324
BCE-1C38,50.85990906,-123.1833801
BCE-1C39,50.84526443,-123.4587555
BCE-1C40,51.14711761,-122.7937927
BCE-1D08,49.57987976,-122.3155899
BCE-1D09,49.23205948,-121.5801849
BCE-1D10,49.82561111,-122.0594025
BCE-1D16,49.31628799,-122.0689316
BCE-1D18,49.55448151,-122.7586136
BCE-1E01B,52.13307953,-119.2894974
BCE-1E03A,51.80810928,-119.938797
BCE-1E05,50.98329926,-120.1333008
BCE-1E07,51.58406067,-119.4266968
BCE-1F01A,50.14733124,-119.0533981
BCE-1F02,50.99972153,-119.1863861
BCE-1F04,50.65302658,-118.9269028
BCE-2A01A,52.77944565,-119.2711105
BCE-2A02,51.25416565,-117.4913864
BCE-2A03A,51.38972092,-116.5083313
BCE-2A07,51.44055557,-116.355835
BCE-2A11,51.27621841,-116.8840332
BCE-2A14,51.23722076,-117.5083313
BCE-2A16,51.69822311,-118.4471893
BCE-2A17,51.23722076,-117.694725
BCE-2A18,51.41119385,-118.3607101
BCE-2A19,50.96268463,-116.9419632
BCE-2A22,51.58990479,-117.6534729
BCE-2A23,51.71770859,-117.4246826
BCE-2A25,51.56742859,-118.7716293
BCE-2A27,51.5124855,-118.5303955
BCE-2A29,51.50078201,-118.5533295
BCE-2B02A,49.27111053,-118.1186142
BCE-2B05,50.18800735,-118.0432053
BCE-2B07,49.71812439,-117.9757004
BCE-2B09,49.10136032,-117.8720016
BCE-2C01,50.66378784,-115.9599609
BCE-2C04,49.72861099,-116.0169449
BCE-2C07,49.50833511,-115.0169449
BCE-2C11,49.55916595,-116.0847244
BCE-2C12,49.55916595,-116.0508347
BCE-2C15,50.91500092,-115.6100006
BCE-2C16,50.53384781,-115.1264496
BCE-2C17,50.04749298,-115.2337112
BCE-2D02,50.67777634,-117.4617691
BCE-2D03,49.97605515,-117.2264175
BCE-2D04,49.41761017,-117.2280807
BCE-2D05,49.61219025,-116.6795883
BCE-2D06,49.09999847,-116.9499969
BCE-2D07A,50.26072311,-116.9601669
BCE-2D09,50.7158432,-117.2017136
BCE-2D10,49.61656189,-116.6588974
BCE-2E01,50.08342361,-118.507164
BCE-2E02,49.4967804,-119.0908966
BCE-2E03,49.72016907,-118.9721985
BCE-2F01A,49.74016953,-120.1891022
BCE-2F02,49.81290817,-120.0154877
BCE-2F03,49.788311,-119.1932983
BCE-2F04,49.98867035,-118.8685989
BCE-2F07,49.99888992,-119.2148972
BCE-2F08,49.61634445,-119.4226761
BCE-2F09,50.01721954,-119.7453995
BCE-2F10,50.37136078,-119.0621033
BCE-2F11,49.55099869,-119.9668579
BCE-2F12,49.11861038,-119.6777802
BCE-2F13,50.08094025,-119.7416687
BCE-2F14,50.06953049,-119.6986923
BCE-2F19,50.11518478,-119.2808609
BCE-2F20,49.27111053,-119.3219452
BCE-2F21,50.28266907,-119.6483002
BCE-2F23,49.8849411,-120.0292969
BCE-2F24,49.99008179,-119.8098984
BCE-2F25,49.96218872,-119.205101
BCE-2G04,49.27981186,-120.1297531
BCE-2G05,49.73831177,-120.5440979
BCE-2G06,49.49139023,-120.7963867
BCE-3A01,49.38298416,-123.0798721
BCE-3A02,50.26882935,-124.3311005
BCE-3A05,50.26395035,-124.3374405
BCE-3A09,49.4537735,-123.0331726
BCE-3A10,49.37264252,-122.9567566
BCE-3A19,49.53624725,-123.0523376
BCE-3A20,50.13858414,-123.103775
BCE-3A26,49.58438873,-123.5860214
BCE-3A27,49.59320068,-123.6285324
BCE-3B01,49.65345383,-125.2072449
BCE-3B02A,49.2480011,-124.5910034
BCE-3B04,49.85601044,-125.8180695
BCE-3B10,49.52491379,-125.7037125
BCE-3B13,48.94281006,-124.4511185
BCE-3B18,49.70671082,-125.6959991
BCE-3B19,49.72446442,-125.702507
BCE-3C07,54.23498917,-128.7295074
BCE-3D01C,49.25262451,-121.2477646
BCE-3D02,49.03388977,-120.8472214
BCE-3D03A,49.12990189,-121.3088226
BCE-4A02,55.35282898,-122.6427765
BCE-4A03,57.38972092,-125.7116699
BCE-4A04,57.40555573,-125.6695938
BCE-4A05,55.81935883,-124.6931229
BCE-4A06,56.30806732,-125.6003113
BCE-4A07,56.70113754,-123.7546844
BCE-4A09,57.54850388,-126.7489471
BCE-4A10,56.94868088,-126.5219116
BCE-4A11,56.99454498,-127.4553909
BCE-4A12,55.41663361,-124.7621994
BCE-4A13,55.11328125,-123.8954239
BCE-4A16,55.41727829,-123.0417633
BCE-4A18,54.52694321,-121.8043518
BCE-4A20,54.72536469,-121.2317963
BCE-4A21,57.06952667,-123.399292
BCE-4A25,56.23722076,-120.7286148
BCE-4B01,53.86416626,-127.4405518
BCE-4B02,56.59762573,-126.1822586
BCE-4B03A,54.76649857,-127.2771988
BCE-4B04,54.88111115,-126.7286148
BCE-4B06,54.63674927,-126.2977982
BCE-4B07,54.79988861,-126.7985992
BCE-4B08,54.92850113,-126.8091965
BCE-4B10,56.78327942,-129.9528961
BCE-4B11A,56.1016655,-129.6269379
BCE-4B13A,54.47444534,-128.5761108
BCE-4B14,54.18936157,-126.25
BCE-4B15,54.20230865,-126.2957993
BCE-4C01,57.2638588,-124.1325226
BCE-4C02,58.64817047,-124.7213974
BCE-4C03,58.42863846,-130.0131989
BCE-4C05,58.84067154,-122.5718994
BCE-4C15,59.23722076,-129.6608276
BCE-4D01,57.94889069,-131.1355591
BCE-4D02,57.85271835,-129.9922028
BCE-4E01,59.76250076,-134.9658356
BCE-4E02B,59.58866119,-133.7102356
ONR-0803,43.49583435,-79.75
ONR-0802,43.51058197,-79.93917084
ONR-4201,42.06430054,-82.75080109
ONR-3311,44.74834061,-75.92028809
ONR-2509,43.86362839,-81.15222931
ONR-8004,44.5489769,-76.23709869
ONR-2001,43.38308334,-80.26667023
ONR-2309,43.94779205,-79.34251404
ONR-3709,43.39974976,-81.01667023
ONR-2107,44.3155632,-79.60307312
ONR-2610,45.03308105,-77.09999847
ONR-3009,44.34975052,-79.9833374
ONR-3502,45.21641541,-75.33333588
ONR-2310,43.77056122,-79.46196747
ONR-3504,44.99974823,-75.25
ONR-2805,45.68308258,-79.41666412
ONR-2704,44.26641464,-77.5
ONR-2608,44.91641617,-76.93333435
ONR-3413,44.08308411,-80.81666565
ONR-3603,42.86641693,-82.18333435
ONR-0604,44.63308334,-81.1166687
ONR-3802,44.34975052,-77.45000458
ONR-3503,44.84975052,-75.55000305
ONR-1101,44.59975052,-76.1166687
ONR-3801,44.28308487,-77.80000305
ONR-0401,44.26641464,-80.53333282
ONR-3101,44.18308258,-78.33333588
ONR-2605,44.83308411,-76.56666565
ONR-2618,45.03308487,-77.26667023
ONR-2008,43.03333282,-79.94999695
ONR-2103,44.01641464,-79.71666718
ONR-2506,43.98308182,-81.43333435
ONR-3718,43.13528824,-81.02833557
ONR-1801,46.58308411,-84.28333282
ONR-3505,45.38308334,-74.93333435
ONR-3716,43.19279861,-81.31778717
ONR-2623,45.26084518,-75.90835571
ONR-1501,48.46641541,-89.25
ONR-2301,43.93308258,-79.83333588
ONR-2622,45.11640167,-76.4997406
ONR-2012,43.89974976,-80.28333282
ONR-3702,43.54975128,-81.15000153
ONR-3607,42.91641617,-81.6166687
ONR-2007,43.58308411,-80.83333588
ONR-3706,43.39974976,-81.21666718
ONR-2502,43.63308334,-80.91666412
ONR-2904,44.51641846,-77
ONR-3403,44.26641464,-81.28333282
ONR-2609,45.39974976,-76.18333435
ONR-2308,43.94974899,-79.34999847
ONR-2201,44.18308258,-79.34999847
ONR-2802,45.40718079,-79.02242279
ONR-2902,44.59975052,-76.78333282
ONR-2601,45.24974823,-76.25
ONR-1208,43.61641693,-79.73332977
ONR-3304,44.93308258,-75.94999695
ONR-3506,45.39974976,-75.3666687
ONR-3711,43.29975128,-81.33333588
ONR-2616,44.94974899,-76.40000153
ONR-3406,44.29974747,-80.7333374
ONR-0308,43.18308258,-81.68333435
ONR-3705,43.04974747,-81.18333435
ONR-1703,46.56641769,-84.33333588
ONR-2311,44.00530624,-79.0991745
ONR-2009,43.66641617,-80.21666718
ONR-1905,46.58308411,-84.3666687
ONR-3011,44.55724335,-79.65641022
ONR-0901,44.41641617,-76.40000153
ONR-9200,47.41934204,-80.95304871
ONR-3312,44.72499847,-76.62508392
ONR-2305,43.94955063,-79.08213043
ONR-2620,45.04975128,-76.25
ONR-0303,43.18308258,-81.46666718
ONR-1102,44.39974976,-76.25
ONR-3411,43.96666718,-81.31666565
ONR-3602,42.83333206,-81.83333588
ONR-3003,44.06641769,-80.06666565
ONR-1401,48.58308411,-89.30000305
ONR-2101,43.99974823,-79.45000458
ONR-2304,43.81641769,-79.58333588
ONR-0702,43.41641617,-79.8833313
ONR-2801,45.38308334,-79.2333374
ONR-3008,44.44974899,-80.30000305
ONR-0607,44.48308182,-81.16666412
ONR-3604,42.99974823,-81.95000458
ONR-0301,43.54975128,-81.53333282
ONR-1902,46.54999924,-84.40000153
ONR-3010,44.29975128,-80.06666565
ONR-4005,42.98308182,-79.51667023
ONR-1203,43.71641541,-79.94999695
ONR-2006,44.06641769,-80.31666565
ONR-0701,43.45000076,-80.08333588
ONR-0305,43.08308411,-81.81666565
ONR-3901,44.04975128,-77.75
ONR-2504,43.91641617,-80.8666687
ONR-3708,43.46641541,-81.01667023
ONR-0450,44.49974823,-80.66666412
ONR-3309,45.31641769,-75.80000305
ONR-2705,44.71641541,-77.58333588
ONR-3717,43.03528595,-80.80306244
ONR-2803,45.21641541,-79.03333282
ONR-3306,45.04975128,-75.70000458
ONR-4006,42.93308258,-79.06666565
ONR-2505,43.83308411,-81.45000458
ONR-2010,43.69974899,-80.78333282
ONR-2508,43.64974976,-81.30000305
ONR-3402,44.16641617,-80.93333435
ONR-3417,44.24869919,-81.49653625
ONR-0609,44.79975128,-81.16666412
ONR-2611,45.07975006,-76.37000275
ONR-0307,43.21641541,-81.8666687
ONR-1001,44.63308334,-75.7333374
ONR-4004,43.11641693,-79.84999847
ONR-1601,48.38308334,-89.43333435
ONR-3005,44.01641464,-79.81666565
ONR-2507,43.73308182,-80.8833313
ONR-3704,43.14974976,-80.93333435
ONR-1906,46.54974747,-84.3666687
ONR-2619,44.94974899,-76.68333435
ONR-3606,42.69974899,-82.40000153
ONR-3002,44.44974899,-79.90000153
ONR-2312,43.90444946,-79.06361389
ONR-2404,43.24974823,-80.01667023
ONR-0402,44.34975052,-80.3666687
ONR-3415,44.14974976,-81.55000305
ONR-2617,45.06641769,-76.65000153
ONR-2503,43.91641617,-81.15000153
ONR-1907,46.49974823,-84.51667023
ONR-2613,45.06641769,-76.78333282
ONR-3301,45.14974976,-76.08333588
ONR-2005,43.89974976,-80.48332977
ONR-3004,44.28333282,-80.26667023
ONR-2501,43.71641541,-81.1166687
ONR-3803,44.13308334,-77.81666565
ONR-3310,45.25417709,-75.71224976
ONR-2004,44.16641617,-80.30000305
ONR-2402,43.19974899,-79.83333588
ONR-2706,44.51641464,-77.31666565
ONR-2108,44.09975052,-79.15000153
ONR-3201,44.44974899,-78.1333313
ONR-3712,43.14974976,-80.76667023
ONR-3401,44.28308105,-81.03333282
ONR-0302,43.29975128,-81.6333313
ONR-1107,44.28308487,-76.5
ONR-2307,43.74974823,-79.80000305
ONR-1206,43.93308258,-80.08333588
ONR-3507,45.13973618,-75.47917938
ONR-2102,44.14974976,-79.55000305
ONR-2011,43.33308411,-80.78333282
ONR-2707,44.38308334,-77.16666412
ONR-0502,44.43738556,-80.89385223
ONR-3416,44.38308334,-81.41666412
ONR-3405,44.16641617,-80.53333282
ONR-9201,47.77897644,-80.33550262
ONR-2606,44.89974976,-77.19999695
ONR-2303,43.74974823,-79.66666412
ONR-2002,43.63308334,-80.53333282
ONR-2901,44.54975128,-76.40000153
ONR-3404,44.13308334,-81.16666412
ONR-2903,44.78308105,-76.91666412
ONR-3715,43.23947144,-81.10666656
ONR-2106,44.24974823,-79.1333313
ONR-0304,43.35926819,-81.45704651
ONR-2105,44.38308334,-79.15000153
ONR-3001,44.31641769,-79.80000305
ONR-2401,43.28308105,-80.03333282
ONR-2403,43.38308334,-80.1333313
ONR-1103,44.63308334,-75.95000458
ONR-3407,43.96641541,-81.19999695
ONR-2703,44.28308487,-77.34999847
ONR-3710,43.26641464,-81.06666565
ONR-2003,43.11666489,-80.5
ONR-3414,44.14974976,-80.68333435
ONR-1106,44.46641541,-76.59999847
ONR-3501,45.38308334,-75.15000153
ONR-3418,43.99695969,-80.75308228
ONR-0306,43.46641541,-81.31666565
OPG-412,46.63899994,-80.76699829
ONR-9001,49.1190834,-81.07260132
ONR-4106,43.99974823,-77.1333313
ONR-4902,43.96641541,-78.68333435
OPG-308,46.16199875,-77.6780014
OPG-399,47.15000153,-79.48332977
OPG-175,47.96641541,-81.59999847
ONR-4903,44.04974747,-78.76667023
ONR-6202,46.81641769,-84
ONR-6002,46.96641541,-80.33333588
ONR-6801,44.63308334,-78.83333588
ONR-7102,48.33308411,-81.33333588
ONR-4010,43.1933403,-79.1166687
ONR-4802,44.03333282,-78.93333435
OPG-28,51.16641617,-90.21666718
OPG-231,48.54975128,-80.69999695
ONR-4101,43.93308258,-77.09999847
OPG-336,45.49974823,-78.21666718
ONR-6006,46.34724045,-79.43965912
ONR-6405,46.53308487,-81.28333282
ONR-7200,45.54390717,-78.67780304
OPG-407,48.33308411,-81.31666565
ONR-5301,42.96666718,-80.4833374
ONR-6001,46.73308182,-79.80000305
ONR-6804,44.40018463,-78.99035645
OPG-259,48.51641846,-79.91667175
ONR-6004,47.23308182,-81.40000153
OPG-364,45.51641846,-77.90000153
OPG-7,49.78308487,-94.3666687
ONR-6902,42.89974976,-80.95000458
ONR-6009,46.13973999,-79.1580658
OPG-49,50.28308105,-89.03333282
OPG-322,46.34975052,-78.75
ONR-4008,43.13528442,-79.37502289
OPG-357,46.19974899,-77.71666718
ONR-4103,44.04975128,-77.30000305
ONR-4009,42.87363434,-79.42195129
OPG-392,48.74974823,-91.6166687
ONR-6205,46.37029648,-81.95057678
ONR-4502,44.06641769,-78.3833313
ONR-5202,42.98308182,-80.59999847
ONR-6802,44.39974976,-78.76667023
OPG-63,49.08308411,-87.06666565
OPG-21,50.63308334,-93.18333435
ONR-6003,46.70057678,-80.29250336
ONR-4604,43.99528503,-78.25417328
ONR-4601,44.09975052,-78.16666412
OPG-409,48.81639862,-87.10002899
OPG-410,48.55757141,-81.3675766
ONR-4301,45.21641541,-74.76667023
OPG-245,47.98308182,-80.69999695
OPG-224,46.81641769,-80.94999695
ONR-4011,42.99695587,-79.73641205
ONR-6005,46.26666641,-79.30000305
ONR-6101,46.11641693,-80.03333282
ONR-4104,43.97416687,-77.33307648
ONR-4904,43.93335724,-78.9858551
OPG-280,46.68308258,-79.9833374
ONR-4603,43.98308182,-78.51667023
ONR-6301,47.05048752,-79.79594421
ONR-5001,42.74974823,-80.33333588
ONR-4102,44.09975052,-77.19999695
OPG-378,45.23308182,-76.75
OPG-350,44.98308182,-77.96666718
OPG-406,47.46641541,-79.83333588
OPG-301,45.91641617,-79.21666718
OPG-42,48.69974899,-89.6166687
ONR-6204,46.20112228,-81.73362732
ONR-5101,42.64974976,-80.46666718
ONR-4602,44.04975128,-78.18333435
OPG-196,47.48308182,-81.41666412
